date,DayAvgPrice,IntradayStd,Volume,day_of_week,day_of_year,Log_Profit,DayAvgPrice_diff,real_time,imag_time,c_week_real,c_week_imag,c_month_real,c_month_imag,c_quarter_real,c_quarter_imag,c_year_real,c_year_imag,Target,POLY_1,POLY_2,POLY_3,lambda_C3,lambda_C2,lambda_C1,lambda_T5,lambda_T4,lambda_T3,lambda_T2,lambda_T1,lambda_T_sum,pred,signal,cum_return,return,delta_DAP,delta_Target
2023-01-03,64.435,0.3419231325479906,0.02626202895987735,1,0.0054794520547945215,0.4455824653019914,1.0888889361111183,96.61,4.0,0.6234898018581331,-0.7818314824685086,0.8330430623658672,0.5532081491121564,-0.2533591223583068,-0.9673722939581372,0.44505886078298373,0.8955013179435041,64.435,0.0795344924946591,0.025085948085278156,0.03240730543562818,0.00019865210279251997,0.03489907041649837,0.9879530223667521,1.3456892101121047,2.37608972854309,0.1694993488827462,0.3200761404675963,0.5104245106496574,16.66581771652203,63.619373,sell,-0.061872777722222216,0.0,-0.8156266784667991,-0.8156266784667991
2023-01-04,65.4549993611111,0.43323649529908825,0.043697104597417914,2,0.008219178082191782,0.449159665970305,1.019999361111104,96.62,4.5,1.0,1.0596299064420522e-13,0.7019799332886191,0.7121967237077871,-0.18624563164636368,-0.9825032135787888,0.42958897728661233,0.9030245348792261,65.4549993611111,0.0988082757700452,0.028598797445584682,0.05002552659247478,0.000194086305816561,0.032974670503012206,1.2696089006650892,2.0275624552667217,2.5592774364508757,0.19156153502625006,0.3345422824154546,0.47389618255829546,18.09374936060133,64.6467,sell,-0.061872777722222216,0.0,-0.8083013630642313,-0.8083013630642313
2023-01-05,66.16861111111112,0.24253602828572704,0.028701044628327003,3,0.010958904109589041,0.46216450083507304,0.7136117500000125,96.63,5.0,0.6234898018593895,0.7818314824675067,0.5411143088620523,0.8409490500290392,-0.11825060956149543,-0.9929837830188037,0.41399197150046546,0.9102805323267975,66.16861111111112,0.058925802546382695,0.02331822868370849,0.03520922172121463,0.00019393006671496264,0.025657263485117276,1.901412570266571,3.2465221250057925,3.958040018638697,0.18551115129788703,0.3856696889821022,0.4288191597200108,24.23566570154507,65.32789,sell,-0.061872777722222216,0.0,-0.8407226223415876,-0.8407226223415876
2023-01-06,65.79888911111112,0.5245396810093188,0.033430642127512664,4,0.013698630136986304,0.5061503329342814,-0.3697219999999959,96.64,7.0,-0.22252093395634837,0.9749279121818158,0.35727572479823927,0.9339989595657443,-0.04969588778727951,-0.9987643960099069,0.39827245882943546,0.9172671631198599,65.79888911111112,0.11799175968007222,0.03254128290137174,0.039851028127074035,2.8217664575407273e-05,0.02556580749810035,2.464516559963945,4.729864405985009,4.937173314777696,0.14245169129662694,0.3719891020323469,0.48555920667102626,36.054031641415605,64.9655,sell,-0.061872777722222216,0.0,-0.8333892331814354,-0.8333892331814354
2023-01-07,65.79888911111112,0.0,0.0,5,0.016438356164383564,0.49116463444457775,0.0,96.65,0.5,-0.9009688679020242,0.4338837391183782,0.15826903175878207,0.9873960267218709,0.019094052841862687,-0.9998176919549244,0.38243509093025,0.9239823598019452,65.79888911111112,0.008037647472011427,0.02060620000254676,0.0064813805210607025,3.318555479969311e-05,0.03074579440302019,2.9598777985687628,3.462009818862356,5.443840093812072,0.12230567183564993,0.35901360287294387,0.5186807252914063,50.1208783764753,64.97885,sell,-0.061872777722222216,0.0,-0.8200377927517479,-0.8200377927517479
2023-01-08,65.79888911111112,0.0,0.0,6,0.019178082191780823,0.49116463444457775,0.0,96.66,0.1,-0.9009688679024349,-0.4338837391175254,-0.047456958883507185,0.9988732837820467,0.08779361816143331,-0.9961386854299578,0.3664845543348957,0.9304241352383078,65.79888911111112,0.008037647472011427,0.02060620000254676,0.0064813805210607025,3.553212884905067e-05,0.03360217200228773,3.3995093707444806,1.785905541161862,5.140196563887522,0.0937290220224428,0.35687926358903366,0.5493917143885235,63.75514556921182,64.871086,sell,-0.061872777722222216,0.0,-0.9278029905056542,-0.9278029905056542
2023-01-09,67.18361116666667,0.213396355649625,0.037520244672018435,0,0.021917808219178082,0.4354651258981873,1.3847220555555424,96.67,3.0,-0.22252093395549777,-0.97492791218201,-0.25116816857642127,0.9679434648232129,0.15607764176833247,-0.9877447897812653,0.3504255690637178,0.936590583203979,67.18361116666667,0.05294782141443659,0.023182207672114603,0.044231935047493114,4.371735557588109e-05,0.03387096236668035,4.271595972482212,2.091208037498719,3.522324756850649,0.06414247248868263,0.3477768467216858,0.5880806807896315,83.91242729304358,66.24035,sell,-0.061872777722222216,0.0,-0.9432623507486966,-0.9432623507486966
2023-01-10,67.45777783333332,0.2500754418236327,0.03736422009818869,1,0.024657534246575342,0.48027272004509985,0.2741666666666589,96.68,4.0,0.6234898018586496,-0.7818314824680968,-0.4442160561129488,0.895919692545854,0.22362292408699116,-0.9746757347050268,0.33426288722884856,0.9424798789477864,67.45777783333332,0.0606715209733474,0.024038548091350524,0.0441360869122885,3.270332578274739e-05,0.03392548263572871,5.091384256584686,1.6490810703115815,2.219623560083146,0.03726144325512376,0.3498484252625978,0.6128901314822784,103.87825655932764,66.5222,sell,-0.061872777722222216,0.0,-0.9355762952473867,-0.9355762952473867
2023-01-11,68.16416669444445,0.1764470565418275,0.03328300474819237,2,0.027397260273972605,0.4633043623646067,0.7063888611111224,96.69,4.5,1.0,-1.0524665980045876e-12,-0.6184047906753386,0.785859729767209,0.2901097621268529,-0.9569933782000275,0.31800129162790236,0.9480902797323606,68.16416669444445,0.04532743223971281,0.022982717572453452,0.04021775238695084,3.3503913905727043e-05,0.03428013755349514,6.115428159145814,2.3066520258323218,4.5803214248799495,0.04590236516078858,0.3343029483773465,0.6197946864618651,131.12803653677818,67.21742,sell,-0.061872777722222216,0.0,-0.9467442090928841,-0.9467442090928841
2023-01-12,68.80555547222222,0.25198001067198994,0.04301494611064985,3,0.030136986301369868,0.4661169543932581,0.6413887777777774,96.7,5.0,0.6234898018588731,0.7818314824679184,-0.7663392051010998,0.6424361623733633,0.35522346268882604,-0.9347814137836504,0.30164559432858784,0.9534201253498654,68.80555547222222,0.06124189733268925,0.02466466395863265,0.050074472181605365,3.352270879931969e-05,0.024282719165903126,7.161501825485657,2.431299838411126,6.9269948401362935,0.05606205595039014,0.32388562775897134,0.6200523162906385,158.59427285335707,67.75651,sell,-0.061872777722222216,0.0,-1.0490475986870678,-1.0490475986870678
2023-01-13,67.25944405555555,0.3883368976761554,0.04803115485166694,4,0.03287671232876712,0.5519474209860636,-1.546111416666676,96.71,7.0,-0.222520933955219,0.9749279121820736,-0.8817387570422955,0.4717380251045147,0.41865583186057836,-0.9081449743565876,0.2852006352449004,0.958467838613224,67.25944405555555,0.08962858669018782,0.027781389615737367,0.05474020928206641,3.462745897757811e-05,0.024907255725600232,7.267201213684887,0.978590466875489,6.591141542751085,0.043535922835729365,0.33258112354111735,0.6238829536231533,163.46952641278415,66.242744,sell,-0.061872777722222216,0.0,-1.0166996097547667,-1.0166996097547667
2023-01-14,67.25944405555555,0.0,0.0,5,0.03561643835616438,0.49116463444457775,0.0,96.72,0.5,-0.9009688679023108,0.43388373911778305,-0.9597041688320238,0.28101229212693574,0.48010663374969215,-0.8772101345912159,0.268671280704807,0.963231925822872,67.25944405555555,0.008225329000602964,0.021239758388251456,0.0067966877249100435,4.459681811012662e-05,0.02724021094535033,7.200569612590966,1.1638933838415166,3.114536314459095,0.020288747882995728,0.344297674291626,0.6354135778253782,159.92094802029274,66.25498,sell,-0.061872777722222216,0.0,-1.0044620609266417,-1.0044620609266417
2023-01-15,67.25944405555555,0.0,0.0,6,0.03835616438356164,0.49116463444457775,0.0,96.73,0.1,-0.9009688679029375,-0.4338837391164817,-0.996925425878396,0.07835620739404517,0.539285011548664,-0.8421233141998608,0.2520624220102751,0.9677109772087501,67.25944405555555,0.008225329000602964,0.021239758388251456,0.0067966877249100435,5.036585234670947e-05,0.028596630067484797,6.966193740203946,1.6945611983660984,2.961077719569311,0.019835645696653987,0.3473813574137412,0.6327829968896049,153.64597597117898,66.13212,sell,-0.061872777722222216,0.0,-1.1273258304578917,-1.1273258304578917
2023-01-16,67.07805552777778,0.2175161186158078,0.023246344906144693,0,0.0410958904109589,0.4983870150299765,-0.18138852777777004,96.74,3.0,-0.22252093395662714,-0.9749279121817522,-0.9918223030390567,-0.12762648312282823,0.5959108642096905,-0.8030505849053718,0.23537897398974858,0.9719036673475069,67.07805552777778,0.05379790415413512,0.023213426800123636,0.02996108452418507,4.974259448921304e-05,0.026814948054738528,6.526497553182961,1.567841573003011,4.220803621900333,0.0320463668281384,0.34683882408737826,0.6211148090844832,142.2363192422349,66.043175,sell,-0.061872777722222216,0.0,-1.0348807841254342,-1.0348807841254342
2023-01-17,66.86305547222223,0.2801409312282945,0.02530309305429766,1,0.043835616438356165,0.4997506683444146,-0.21500005555554935,96.75,4.0,0.623489801859166,-0.7818314824676849,-0.9446114529381275,-0.3281908027019035,0.6497161722081437,-0.7601768843967815,0.21862587354393484,0.9758087555546688,66.86305547222223,0.06689779388413707,0.02447206666005347,0.031967357582440584,5.147395343490287e-05,0.02701180187863014,6.146734084798699,2.226039009781497,4.645929860976366,0.03796936891174861,0.3458128183568758,0.6162178127313757,127.90651962226895,65.89764,sell,-0.061872777722222216,0.0,-0.9654190586480098,-0.9654190586480098
2023-01-18,67.52194444444444,0.15830927135460449,0.019746072809950724,2,0.04657534246575342,0.4649386092413906,0.6588889722222149,96.76,4.5,1.0,-3.9190678310752383e-13,-0.8572972079988106,-0.5148218110739327,0.7004462661237189,-0.713705140988448,0.20180807818481517,0.9794250862518029,67.52194444444444,0.041443664477518634,0.022440755511588806,0.026564136533569642,5.1272013127696595e-05,0.026870575328438565,5.580479140979346,4.384936271512518,5.15518089070267,0.06170035027329538,0.33298806523260294,0.6053115844941017,110.23807763125191,66.51145,sell,-0.061872777722222216,0.0,-1.0104927232530372,-1.0104927232530372
2023-01-19,66.01888911111112,0.31136362359097564,0.03413012764789907,3,0.049315068493150684,0.5513716052741775,-1.5030553333333216,96.77,5.0,0.6234898018583567,0.7818314824683303,-0.7335864866885713,-0.6795961054537604,0.7478610320331444,-0.6638553131265278,0.18493056456855303,0.9827515893084866,66.01888911111112,0.07333415447609905,0.024907004120590867,0.04059628861645321,5.0859987757670655e-05,0.0264950059314473,4.717773014330719,3.243218918757502,6.807104440060884,0.08331985846068017,0.34117028297669816,0.5755098585626217,86.13428379191119,65.033905,sell,-0.061872777722222216,0.0,-0.9849840818142468,-0.9849840818142468
2023-01-20,65.61638891666666,0.20703563549569823,0.03357252550129741,4,0.05205479452054794,0.5075200921988499,-0.40250019444445684,96.78,7.0,-0.22252093395586298,0.9749279121819266,-0.5787314166282795,-0.8155182078944803,0.791736048008584,-0.6108633482897375,0.1679983270229883,0.9857872803589408,65.61638891666666,0.05141290144162247,0.022386375807220797,0.039953740673474375,5.5883320976481945e-05,0.02649449624932095,3.7579784553739826,2.0626314448498024,6.252570794103461,0.11131841693178367,0.3634702461196109,0.5252113369486054,63.29134267940937,64.6973,sell,-0.061872777722222216,0.0,-0.9190851446940087,-0.9190851446940087
2023-01-21,65.61638891666666,0.0,0.0,5,0.0547945205479452,0.49116463444457775,0.0,96.79,0.5,-0.9009688679025974,0.4338837391171879,-0.39930635598121156,-0.9168175576814648,0.8318636463440732,-0.5549800662106188,0.15101637606962426,0.9885312610933444,65.61638891666666,0.008014050371751272,0.020527035210408794,0.006442468561228394,5.418280244367689e-05,0.02692783334086253,2.718233491366525,1.5771953607199563,5.063909022965683,0.1299526002738782,0.40775431895573366,0.46229308077038805,43.60883773712331,64.62544,sell,-0.061872777722222216,0.0,-0.9909464117838525,-0.9909464117838525
2023-01-22,65.61638891666666,0.0,0.0,6,0.057534246575342465,0.49116463444457775,0.0,96.8,0.1,-0.9009688679026508,-0.43388373911707684,-0.20292877966724532,-0.9791934999696242,0.8680538964809689,-0.49646997170443996,0.13398973694098945,0.9909827195236476,65.61638891666666,0.008014050371751272,0.020527035210408794,0.006442468561228394,4.443488952820678e-05,0.025568811953801226,1.6006745876471027,1.1043550630176138,2.9489650894547887,0.1116255989930359,0.4084276832092435,0.4799467177977206,27.509311280026456,64.61186,sell,-0.061872777722222216,0.0,-1.0045267340494775,-1.0045267340494775
2023-01-23,66.68472230555557,0.35244839192214195,0.02750895771878712,0,0.06027397260273973,0.44797094512064717,1.0683333888889024,96.81,3.0,-0.22252093395775652,-0.9749279121814944,0.0020641198571068713,-0.9999978697023386,0.9001355039809243,-0.43561000272377504,0.11692344809347811,0.993140930223869,66.68472230555557,0.08203202470100285,0.026378855832003688,0.03413055712918387,4.98190435800755e-05,0.025416363165048805,1.1086607754358329,0.832272292049575,1.419144937878015,0.09614438061841421,0.39726338729211674,0.5065922320894691,18.26722854564092,65.75816,sell,-0.061872777722222216,0.0,-0.9265588534071298,-0.9265588534071298
2023-01-24,67.54249999999999,0.342139284920883,0.03236842669884575,1,0.06301369863013699,0.45698183645769025,0.8577776944444224,96.82,4.0,0.6234898018582603,-0.7818314824684072,0.2069693873573436,-0.9783474192212733,0.9279566212904329,-0.37268821956595866,0.09982255971655848,0.9950052545447357,67.54249999999999,0.0799807701282321,0.026440330947786465,0.03916796529377853,5.283701552433829e-05,0.025390568954359004,0.9066941830557322,1.2564713905803413,1.526046740707753,0.1136395513703386,0.414092605537553,0.47226784309210845,14.073263954199124,66.6439,sell,-0.061872777722222216,0.0,-0.8986019897460835,-0.8986019897460835
2023-01-25,67.48555555555555,0.16507045152980487,0.02085157331415765,2,0.06575342465753424,0.49342040499717565,-0.05694444444444002,96.83,4.5,1.0,2.6865303178953987e-13,0.4030877880089263,-0.9151613164672504,0.9513855664606191,-0.3080024414357895,0.08269213223825647,0.9965751408026846,67.48555555555555,0.04285630237950323,0.022519813495921692,0.027659649265674758,5.124130756096479e-05,0.02212280246336919,0.8482483905948495,0.48551683253337957,2.2866755146884112,0.18112756830702176,0.40324617772541316,0.41562625396756514,14.317196863165336,66.636185,sell,-0.061872777722222216,0.0,-0.8493708631727372,-0.8493708631727372
2023-01-26,68.14999991666667,0.16830245563463908,0.02764984958314343,3,0.0684931506849315,0.46496132808446655,0.6644443611111228,96.84,5.0,0.6234898018592624,0.781831482467608,0.5820931326343166,-0.8131221217873537,0.9703114464197908,-0.2418588368175397,0.06553723482760837,0.9978501244431204,68.14999991666667,0.04361836084419144,0.022854773742030113,0.034591741781923195,4.9868093482866356e-05,0.022063972738528496,0.908183802066696,0.6061262611846223,2.6135061317090305,0.17628797239134633,0.3789987668050811,0.4447132608035725,16.48842450159085,67.2583,sell,-0.061872777722222216,0.0,-0.8916991354166726,-0.8916991354166726
2023-01-27,68.80805544444445,0.18711048175181197,0.03128091965262711,4,0.07123287671232877,0.465463881110377,0.6580555277777762,96.85,7.0,-0.222520933956507,0.9749279121817797,0.7363857653204549,-0.6765619000752319,0.9846446818483154,-0.17457047433008163,0.048362943894782046,0.9988298281778685,68.80805544444445,0.047644249665180334,0.02343018929977013,0.03836241274053603,3.808732585895901e-05,0.014857189811184422,1.0082667021334955,1.3195192746601625,2.436654875784585,0.14063319469415242,0.3907078968216157,0.46865890848423186,17.556321350696933,67.84802,sell,-0.061872777722222216,0.0,-0.9600329835069488,-0.9600329835069488
2023-01-28,68.80805544444445,0.0,0.0,5,0.07397260273972603,0.49116463444457775,0.0,96.86,0.5,-0.9009688679020947,0.43388373911823164,0.8594152061322069,-0.5112783033424518,0.9943174311727891,-0.1064558409198181,0.031174341588800697,0.9995139620968307,68.80805544444445,0.008422113284086338,0.02191151382981177,0.007138565420501087,4.26517985394074e-05,0.016600968148192487,1.062104376001385,1.103143582931288,1.386592963308131,0.1255134951033147,0.43091528700550547,0.4435712178911798,17.21292284838389,67.85684,sell,-0.061872777722222216,0.0,-0.9512134034288238,-0.9512134034288238
2023-01-29,68.80805544444445,0.0,0.0,6,0.07671232876712329,0.49116463444457775,0.0,96.87,0.1,-0.9009688679023643,-0.43388373911767203,0.9459582511517441,-0.3242884319212356,0.9992839116711064,-0.03783733441050581,0.013976514293567896,0.9999023237537763,68.80805544444445,0.008422113284086338,0.02191151382981177,0.007138565420501087,4.5112121990983285e-05,0.016894291616919858,1.074275170688372,1.015469465353488,1.0559577086614063,0.08102516563911424,0.41264596787292707,0.5063288664879586,17.413956715651317,67.864105,sell,-0.061872777722222216,0.0,-0.9439502198350738,-0.9439502198350738
2023-01-30,67.91194433333334,0.41813729954501716,0.04149818049892755,0,0.07945205479452054,0.526223962089049,-0.8961111111111109,96.88,3.0,-0.22252093395711253,-0.9749279121816414,0.9923407231349176,-0.12353092409623104,0.9995206161697944,0.030960262459394854,-0.0032254488771048667,0.9999947982262414,67.91194433333334,0.09595854028441846,0.02910694334800573,0.048362254322497994,4.214000394757684e-05,0.019744721617334825,1.0885515256899199,0.9773365563539093,0.981901584705077,0.06277659002268275,0.4171366523669643,0.5200867576103531,18.214703684938225,67.083435,sell,-0.061872777722222216,0.0,-0.8285092747395879,-0.8285092747395879
2023-01-31,67.6719445,0.38153694526716764,0.03823682966648224,1,0.0821917808219178,0.5006329093332726,-0.23999983333334285,96.89,4.0,0.6234898018587768,-0.7818314824679954,0.9965934583777064,0.08247107807445511,0.9950264243073191,0.0996113192874726,-0.02042645758556241,0.9997913581495417,67.6719445,0.08825581576114694,0.027733235738957272,0.04505405883745481,4.0502260693670955e-05,0.02142914261137738,1.0926540413350925,0.8796441148826561,0.88901194281693,0.059080243742624994,0.4195995825214406,0.5213201737359345,18.373701396566805,66.89377,sell,-0.061872777722222216,0.0,-0.7781761894531201,-0.7781761894531201
2023-02-01,69.01999997222222,0.42256360062365517,0.04184980875246008,2,0.08493150684931507,0.43841171817591196,1.348055472222228,96.9,4.5,1.0,-8.89776556859253e-13,0.9585359073853368,0.28497177799383766,0.9858226078369396,0.16779089926922572,-0.03762142177656188,0.9992920637248702,69.01999997222222,0.09702673835880452,0.029749012579434735,0.048959413936262436,3.651779710821855e-05,0.02359977110001132,1.1951445778963097,0.8858687284214681,1.6126365923938162,0.11210445409798465,0.41809426818439227,0.46980127771762303,19.8120178727896,68.063194,sell,-0.061872777722222216,0.0,-0.9568056973198793,-0.9568056973198793
2023-02-02,71.37861094444445,0.7361994007623972,0.06839945671785022,3,0.08767123287671233,0.40129728873943504,2.3586109722222233,96.91,5.0,0.6234898018587459,0.7818314824680199,0.8797838000850604,0.47537402653898797,0.9719527299440178,0.23517629717803457,-0.05480525318361559,0.9984970627014782,71.37861094444445,0.16306619579008902,0.046536948191724374,0.0759978923749872,2.801172305916835e-05,0.029701648439722724,1.8746463738281234,2.0447246116353535,2.333917777671577,0.10925714621372373,0.36451657370244134,0.5262262800838349,27.146188818815684,70.3153,sell,-0.061872777722222216,0.0,-1.0633109566514776,-1.0633109566514776
2023-02-03,72.093889,0.29585010318731486,0.05146907563363954,4,0.09041095890410959,0.46449743651664455,0.715278055555558,96.92,7.0,-0.2225209339553776,0.9749279121820374,0.7636805501559135,0.6455943132599306,0.9534824390541549,0.3014485667826931,-0.07197286683452052,0.9974065903329596,72.093889,0.07084860210290272,0.02713359183491927,0.05926490217441112,3.77202985029807e-05,0.02950359418975388,2.850162153389494,3.269890263051494,4.849398633103435,0.13270497755183558,0.3224767049912055,0.544818317456959,45.48255860071603,71.10475,sell,-0.061872777722222216,0.0,-0.9891374130859418,-0.9891374130859418
2023-02-04,72.093889,0.0,0.0,5,0.09315068493150684,0.49116463444457775,0.0,96.93,0.5,-0.9009688679023814,0.4338837391176365,0.6151553107009358,0.7884059510914635,0.930499158108475,0.36629403047199555,-0.0891191825561687,0.9960209693076347,72.093889,0.008832444659808413,0.023336840149147164,0.007889732354136234,4.20880359380027e-05,0.034477878628578665,3.7103060964676393,3.544640684082451,6.799766123406535,0.12012085289511826,0.31308239561832907,0.5667967514865526,65.15075579559023,71.12453,sell,-0.061872777722222216,0.0,-0.9693620224609418,-0.9693620224609418
2023-02-05,72.093889,0.0,0.0,6,0.0958904109589041,0.49116463444457775,0.0,96.94,0.1,-0.9009688679020776,-0.43388373911826716,0.4405137074906184,0.8977458847095151,0.9031116707763038,0.42940576394318825,-0.10623912647793705,0.9943406096530529,72.093889,0.008832444659808413,0.023336840149147164,0.007889732354136234,4.381821185914581e-05,0.0362838995367328,4.462326379110043,2.044702382822261,8.761435033449267,0.10640171272955759,0.30947710849333304,0.5841211787771093,85.01577480159746,71.065,sell,-0.061872777722222216,0.0,-1.0288865585937543,-1.0288865585937543
2023-02-06,71.33611124999999,0.31475423948002573,0.030770568619279234,0,0.09863013698630137,0.5194247180037712,-0.7577777500000167,96.95,3.0,-0.22252093395646855,-0.9749279121817884,0.24717013418671768,0.968972097000796,0.8714496065641476,0.49048504892523725,-0.12332763253295738,0.9923660086146723,71.33611124999999,0.07471750415860091,0.027305592679517973,0.03842781778043135,4.4597297997251915e-05,0.03649827169754602,4.834347530800143,1.1899750669706222,9.882419427771568,0.11348911261366477,0.3056364030135063,0.5808744843728288,100.04453144680743,70.385544,sell,-0.061872777722222216,0.0,-0.9505674267578001,-0.9505674267578001
2023-02-07,72.05611116666667,0.24824268834872124,0.026330540635957397,1,0.10136986301369863,0.4643063634866454,0.71999991666668,96.96,4.0,0.6234898018578711,-0.7818314824687176,0.043332974919265486,0.9990606854864454,0.835662827257587,0.5492427870622029,-0.1403796439573322,0.9900977505087125,72.05611116666667,0.06086446245515368,0.025993592733246633,0.034163397283004514,4.385566843250211e-05,0.03624609191424577,5.302207717523369,0.8077450152171852,10.60699435959285,0.11066923791747774,0.30244560320554115,0.5868851588769811,114.16440633579693,71.11107,sell,-0.061872777722222216,0.0,-0.9450424410807301,-0.9450424410807301
2023-02-08,72.24472211111112,0.2750739173398209,0.02731052579907533,2,0.10410958904109589,0.48417320710050543,0.1886109444444486,96.97,4.5,1.0,-2.292167419621892e-13,-0.16234388192726049,0.9867342418304879,0.7959207176009776,0.6054008682629591,-0.15739011478659692,0.9875365065492323,72.24472211111112,0.06651210292032797,0.026684487522027768,0.035185752479258835,4.426397798224949e-05,0.0360983149416349,5.816235051482685,2.9748674603704504,9.811209275497989,0.0869788713999819,0.2991581979503916,0.6138629306496265,125.69484636729857,71.21257,sell,-0.061872777722222216,0.0,-1.0321519206814287,-1.0321519206814287
2023-02-09,72.8525,0.3138095418744164,0.03743068373840015,3,0.10684931506849314,0.46875907000854283,0.6077778888888901,96.98,5.0,0.6234898018596516,0.7818314824672976,-0.36112844377067843,0.9325160840970883,0.7524113835712428,0.6586934870426518,-0.1743540113487328,0.9846830346495292,72.8525,0.07470666066808049,0.027937612682673363,0.04543052575837973,4.461093650397335e-05,0.0354526798692836,6.066710494347895,5.39625293153524,6.894408573786156,0.05563739877568869,0.3059752792602462,0.6383873219640651,126.39744590393525,71.819214,sell,-0.061872777722222216,0.0,-1.0332861328125063,-1.0332861328125063
2023-02-10,71.9880555,0.4174467685870204,0.03287424279562748,4,0.1095890410958904,0.5230888063660151,-0.8644445000000047,96.99,7.0,-0.2225209339560216,0.9749279121818905,-0.544581329799112,0.8387080393284846,0.7053407620412274,0.7088684006239103,-0.1912663137538242,0.9815381791978465,71.9880555,0.09632465045169807,0.030850046757224664,0.04067925538875292,4.2911230532200835e-05,0.03635741031221283,5.696393672572469,3.394926172320717,5.480849221385845,0.0535589953225537,0.31255874053690635,0.6338822641405399,118.10272243550995,70.93164,sell,-0.061872777722222216,0.0,-1.0564148750000015,-1.0564148750000015
2023-02-11,71.9880555,0.0,0.0,5,0.11232876712328767,0.49116463444457775,0.0,97.0,0.5,-0.9009688679018788,0.43388373911868017,-0.7049140641259649,0.7092927196844862,0.6549316460465104,0.75568812284355,-0.20812201737946892,0.9781028708075138,71.9880555,0.008819375834935203,0.02329093177598495,0.007864991958802126,4.372225741943261e-05,0.03818238255111513,5.130203418850774,2.0415209024260976,7.072846019324665,0.07194027789361289,0.3142559668832045,0.6138037552231825,108.14421342659747,70.96039,sell,-0.061872777722222216,0.0,-1.0276673164062515,-1.0276673164062515
2023-02-12,71.9880555,0.0,0.0,6,0.11506849315068493,0.49116463444457775,0.0,97.01,0.1,-0.9009688679025804,-0.43388373911722344,-0.8353197348409471,0.5497644409974601,0.6014226302687867,0.7989310482141586,-0.2249161343518376,0.9743781260415415,71.9880555,0.008819375834935203,0.02329093177598495,0.007864991958802126,4.418534288165017e-05,0.03783114691573361,4.372865268329703,2.2286852818941885,6.25497382722747,0.06998936939655373,0.32674297600065316,0.6032676546027931,92.76958772230958,70.87273,sell,-0.061872777722222216,0.0,-1.115329059570314,-1.115329059570314
2023-02-13,71.80388888888889,0.19439691028964332,0.0190091537450774,0,0.1178082191780822,0.49801547923385453,-0.18416661111110955,97.02,3.0,-0.22252093395582453,-0.9749279121819354,-0.9302619808443393,0.36689596208675557,0.5450669817282837,0.8383925008190488,-0.24164369502149885,0.9703650471118366,71.80388888888889,0.049546130119509424,0.024850302687628743,0.026796497873447456,4.0578552852942215e-05,0.037532326930319104,3.8500871948811555,3.0964847526843213,3.8134454358060634,0.04886601419885367,0.3447479616276611,0.6063860241734852,78.47295308303225,70.81847,sell,-0.061872777722222216,0.0,-0.9854227023654545,-0.9854227023654545
2023-02-14,71.71166644444445,0.27394963701458763,0.025604008038703326,1,0.12054794520547946,0.4946018380924386,-0.09222244444444527,97.03,4.0,0.6234898018583875,-0.7818314824683057,-0.9857100375650165,0.16845094788564943,0.4861314410288445,0.8738857030774786,-0.2582997494341025,0.966064821553026,71.71166644444445,0.06621057799385706,0.026426483751145216,0.03335784596279973,4.015977326457096e-05,0.03720395874104093,3.491740667756763,2.077942392563288,3.339191328640279,0.061551080521260085,0.34723215473145785,0.5912167647472822,68.69421314255617,70.76328,sell,-0.061872777722222216,0.0,-0.9483836685655405,-0.9483836685655405
2023-02-15,72.02555519444445,0.27651338760520316,0.024522628845837512,2,0.12328767123287672,0.47948377641104933,0.3138887500000038,97.04,4.5,1.0,4.313430729348745e-13,-0.9993098627087629,-0.03714563625775543,0.4248949598302279,0.9052426597939742,-0.2748793687952327,0.9614787218710222,72.02555519444445,0.06678679885286147,0.026623859256920124,0.03235164107632131,4.0894546600514307e-05,0.03699878028868279,3.0660042366316986,2.496116922863984,2.578904841299852,0.07568264405993647,0.34659195990714653,0.5777253960329171,57.21010681577408,71.040665,sell,-0.061872777722222216,0.0,-0.984890521592888,-0.984890521592888
2023-02-16,72.61916658333332,0.3207168940716902,0.033821540656112675,3,0.12602739726027398,0.4692128604370759,0.5936113888888741,97.05,5.0,0.6234898018591352,0.7818314824677095,-0.970484076914172,-0.24116520573260017,0.3616473805243586,0.9323149533070194,-0.2913776469287526,0.9566081051665113,72.61916658333332,0.07612590603865532,0.02802651848434437,0.041772895791836906,3.75665911521892e-05,0.03705963168907589,2.8321319186202474,1.8274720207280604,4.6600509570076065,0.13213494215611502,0.314658644044537,0.5532064137993481,50.35303363372957,71.58573,sell,-0.061872777722222216,0.0,-1.0334350769856684,-1.0334350769856684
2023-02-17,74.51305547222222,0.3298468331655474,0.08150478947816696,4,0.12876712328767126,0.42230919719585147,1.8938888888888954,97.06,7.0,-0.22252093395666558,0.9749279121817435,-0.9004564763417244,-0.43494612794488186,0.29668806436297074,0.9549744459746312,-0.3077897017287306,0.951454412733337,74.51305547222222,0.07827115998679716,0.029105695949376682,0.08982124784509081,0.00011451114416662973,0.037405504326682694,3.1231936740705994,4.431531369276084,7.76545881121933,0.19360254609190256,0.2432838116360156,0.5631136422720819,52.59088160886105,73.492325,sell,-0.061872777722222216,0.0,-1.0207306431206575,-1.0207306431206575
